Mirna Name,Transcript Id,Gene Id,Gene name,miTG score
hsa-miR-16-5p,ENST00000264025,ENSG00000110400,PVRL1,0.949079547
hsa-miR-16-5p,ENST00000529052,ENSG00000165905,GYLTL1B,0.948928158
hsa-miR-16-5p,ENST00000413659,ENSG00000128815,WDFY4,0.948246089
hsa-miR-16-5p,ENST00000262041,ENSG00000106511,MEOX2,0.948061027
hsa-miR-16-5p,ENST00000310942,ENSG00000173894,CBX2,0.947823505
hsa-miR-16-5p,ENST00000397992,ENSG00000140836,ZFHX3,0.947750534
hsa-miR-16-5p,ENST00000358397,ENSG00000104413,ESRP1,0.947734189
hsa-miR-16-5p,ENST00000356860,ENSG00000153956,CACNA2D1,0.947473898
hsa-miR-16-5p,ENST00000250489,ENSG00000165782,TMEM55B,0.947121591
hsa-miR-16-5p,ENST00000216500,ENSG00000100612,DHRS7,0.946987029
hsa-miR-16-5p,ENST00000296464,ENSG00000164070,HSPA4L,0.945389891
hsa-miR-16-5p,ENST00000369963,ENSG00000112706,IMPG1,0.945222722
hsa-miR-16-5p,ENST00000440587,ENSG00000204642,HLA-F,0.945015384
hsa-miR-16-5p,ENST00000579991,ENSG00000264364,DYNLL2,0.944960637
hsa-miR-16-5p,ENST00000377086,ENSG00000054523,KIF1B,0.944727896
hsa-miR-16-5p,ENST00000264710,ENSG00000084733,RAB10,0.944208623
hsa-miR-16-5p,ENST00000341698,ENSG00000124208,TMEM189-UBE2V1,0.944084411
hsa-miR-16-5p,ENST00000426639,ENSG00000171502,COL24A1,0.94398788
hsa-miR-16-5p,ENST00000336505,ENSG00000173611,SCAI,0.943720841
hsa-miR-16-5p,ENST00000377122,ENSG00000078114,NEBL,0.943590707
hsa-miR-16-5p,ENST00000383083,ENSG00000114698,PLSCR4,0.943381709
hsa-miR-16-5p,ENST00000341500,ENSG00000171105,INSR,0.943062529
hsa-miR-16-5p,ENST00000427704,ENSG00000112419,PHACTR2,0.943021461
hsa-miR-16-5p,ENST00000443035,ENSG00000174485,DENND4A,0.942753543
hsa-miR-16-5p,ENST00000371677,ENSG00000244687,UBE2V1,0.94243698
hsa-miR-16-5p,ENST00000314100,ENSG00000183826,BTBD9,0.942077582
hsa-miR-16-5p,ENST00000355624,ENSG00000107560,RAB11FIP2,0.942007485
hsa-miR-16-5p,ENST00000548536,ENSG00000111275,ALDH2,0.94177501
hsa-miR-16-5p,ENST00000495831,ENSG00000136286,MYO1G,0.941623644
hsa-miR-16-5p,ENST00000413364,ENSG00000189067,LITAF,0.94133868
hsa-miR-16-5p,ENST00000318083,ENSG00000176909,MAMSTR,0.94100127
hsa-miR-16-5p,ENST00000370791,ENSG00000180488,FAM73A,0.940973863
hsa-miR-16-5p,ENST00000562465,ENSG00000140326,CDAN1,0.940824532
hsa-miR-16-5p,ENST00000374179,ENSG00000107643,MAPK8,0.94047789
hsa-miR-16-5p,ENST00000424906,ENSG00000164053,ATRIP,0.940273267
hsa-miR-16-5p,ENST00000265293,ENSG00000113645,WWC1,0.940017419
hsa-miR-16-5p,ENST00000551219,ENSG00000153233,PTPRR,0.939582003
hsa-miR-16-5p,ENST00000345093,ENSG00000181852,RNF41,0.939451627
hsa-miR-16-5p,ENST00000561648,ENSG00000102935,ZNF423,0.939422275
hsa-miR-16-5p,ENST00000261601,ENSG00000101557,USP14,0.939002274
hsa-miR-16-5p,ENST00000379565,ENSG00000177189,RPS6KA3,0.938867141
hsa-miR-16-5p,ENST00000329524,ENSG00000072736,NFATC3,0.938033482
hsa-miR-16-5p,ENST00000301807,ENSG00000168016,TRANK1,0.93776961
hsa-miR-16-5p,ENST00000341394,ENSG00000135387,CAPRIN1,0.93740072
hsa-miR-16-5p,ENST00000543939,ENSG00000111652,COPS7A,0.936786036
hsa-miR-16-5p,ENST00000066544,ENSG00000004897,CDC27,0.936195526
hsa-miR-16-5p,ENST00000202967,ENSG00000089163,SIRT4,0.935721891
hsa-miR-16-5p,ENST00000330258,ENSG00000184675,AMER1,0.935638984
hsa-miR-16-5p,ENST00000373985,ENSG00000185532,PRKG1,0.935472429
hsa-miR-16-5p,ENST00000506955,ENSG00000146067,FAM193B,0.935111582
hsa-miR-16-5p,ENST00000356458,ENSG00000214595,EML6,0.935073413
hsa-miR-16-5p,ENST00000520381,ENSG00000066777,ARFGEF1,0.934151126
hsa-miR-16-5p,ENST00000505065,ENSG00000158985,CDC42SE2,0.933682866
hsa-miR-16-5p,ENST00000366756,ENSG00000198719,DLL1,0.933337336
hsa-miR-16-5p,ENST00000379561,ENSG00000150907,FOXO1,0.933172614
hsa-miR-16-5p,ENST00000369301,ENSG00000196865,NHLRC2,0.933075737
hsa-miR-16-5p,ENST00000361573,ENSG00000197818,SLC9A8,0.932697689
hsa-miR-16-5p,ENST00000335288,ENSG00000186009,ATP4B,0.931087393
hsa-miR-16-5p,ENST00000588522,ENSG00000104936,DMPK,0.931037309
hsa-miR-16-5p,ENST00000525284,ENSG00000154237,LRRK1,0.930558298
hsa-miR-16-5p,ENST00000563969,ENSG00000196155,PLEKHG4,0.93055719
hsa-miR-16-5p,ENST00000357529,ENSG00000166532,RIMKLB,0.929863887
hsa-miR-16-5p,ENST00000262213,ENSG00000067167,TRAM1,0.929656644
hsa-miR-16-5p,ENST00000245663,ENSG00000130584,ZBTB46,0.92962945
hsa-miR-16-5p,ENST00000397195,ENSG00000007168,PAFAH1B1,0.929332512
hsa-miR-16-5p,ENST00000259698,ENSG00000111913,FAM65B,0.92921727
hsa-miR-16-5p,ENST00000306749,ENSG00000169710,FASN,0.929184821
hsa-miR-16-5p,ENST00000371586,ENSG00000154222,CC2D1B,0.928440624
hsa-miR-16-5p,ENST00000318709,ENSG00000105778,AVL9,0.927915736
hsa-miR-16-5p,ENST00000338965,ENSG00000188211,NCR3LG1,0.927708405
hsa-miR-16-5p,ENST00000533266,ENSG00000235173,FAM203A,0.926835581
hsa-miR-16-5p,ENST00000382286,ENSG00000107104,KANK1,0.926652369
hsa-miR-16-5p,ENST00000333407,ENSG00000133477,FAM83F,0.926556093
hsa-miR-16-5p,ENST00000594385,ENSG00000197013,ZNF429,0.926547137
hsa-miR-16-5p,ENST00000280154,ENSG00000150593,PDCD4,0.925611885
hsa-miR-16-5p,ENST00000332687,ENSG00000131263,RLIM,0.924992956
hsa-miR-16-5p,ENST00000441390,ENSG00000151948,GLT1D1,0.924474851
hsa-miR-16-5p,ENST00000268679,ENSG00000129993,CBFA2T3,0.924343749
hsa-miR-16-5p,ENST00000392088,ENSG00000127824,TUBA4A,0.924193892
hsa-miR-16-5p,ENST00000260641,ENSG00000138071,ACTR2,0.924185401
hsa-miR-16-5p,ENST00000347635,ENSG00000093000,NUP50,0.923727406
hsa-miR-16-5p,ENST00000527236,ENSG00000230567,FAM203B,0.923630816
hsa-miR-16-5p,ENST00000261167,ENSG00000084463,WBP11,0.923414923
hsa-miR-16-5p,ENST00000269466,ENSG00000141642,ELAC1,0.922975177
hsa-miR-16-5p,ENST00000396360,ENSG00000158296,SLC13A3,0.922640176
hsa-miR-16-5p,ENST00000369452,ENSG00000108061,SHOC2,0.922529389
hsa-miR-16-5p,ENST00000366197,ENSG00000188785,ZNF548,0.922148176
hsa-miR-16-5p,ENST00000370125,ENSG00000079335,CDC14A,0.921214913
hsa-miR-16-5p,ENST00000407418,ENSG00000183741,CBX6,0.921042881
hsa-miR-16-5p,ENST00000490904,ENSG00000085511,MAP3K4,0.920990812
hsa-miR-16-5p,ENST00000561419,ENSG00000259522,RP11-468E2.2,0.920914588
hsa-miR-16-5p,ENST00000217740,ENSG00000101695,RNF125,0.919668137
hsa-miR-16-5p,ENST00000436639,ENSG00000080546,SESN1,0.919445861
hsa-miR-16-5p,ENST00000296543,ENSG00000164134,NAA15,0.919331985
hsa-miR-16-5p,ENST00000512078,ENSG00000035499,DEPDC1B,0.91924807
hsa-miR-16-5p,ENST00000260746,ENSG00000138175,ARL3,0.919156698
hsa-miR-16-5p,ENST00000334529,ENSG00000186265,BTLA,0.918989577
hsa-miR-16-5p,ENST00000377110,ENSG00000083067,TRPM3,0.918913364
hsa-miR-16-5p,ENST00000286657,ENSG00000156140,ADAMTS3,0.918860901
hsa-miR-16-5p,ENST00000598319,ENSG00000104870,FCGRT,0.918568004
hsa-miR-16-5p,ENST00000325006,ENSG00000158467,AHCYL2,0.917473059
hsa-miR-16-5p,ENST00000194672,ENSG00000082269,FAM135A,0.91732746
hsa-miR-16-5p,ENST00000380607,ENSG00000107295,SH3GL2,0.916877573
hsa-miR-16-5p,ENST00000299550,ENSG00000166436,TRIM66,0.916839153
hsa-miR-16-5p,ENST00000375458,ENSG00000082438,COBLL1,0.916178697
hsa-miR-16-5p,ENST00000284727,ENSG00000154518,ATP5G3,0.916135666
hsa-miR-16-5p,ENST00000355689,ENSG00000197557,TTC30A,0.916130555
hsa-miR-16-5p,ENST00000372991,ENSG00000112576,CCND3,0.916106098
hsa-miR-16-5p,ENST00000368778,ENSG00000188690,UROS,0.914638069
hsa-miR-16-5p,ENST00000348567,ENSG00000147526,TACC1,0.914513029
hsa-miR-16-5p,ENST00000555330,ENSG00000119682,AREL1,0.914093485
hsa-miR-16-5p,ENST00000590532,ENSG00000266997,RP11-886H22.1,0.914036257
hsa-miR-16-5p,ENST00000368006,ENSG00000158796,DEDD,0.913930561
hsa-miR-16-5p,ENST00000258526,ENSG00000136040,PLXNC1,0.913220331
hsa-miR-16-5p,ENST00000551589,ENSG00000092841,MYL6,0.913120894
hsa-miR-16-5p,ENST00000454497,ENSG00000164164,OTUD4,0.91294099
hsa-miR-16-5p,ENST00000415383,ENSG00000155229,MMS19,0.911580612
hsa-miR-16-5p,ENST00000284136,ENSG00000153993,SEMA3D,0.910640583
hsa-miR-16-5p,ENST00000262394,ENSG00000109046,WSB1,0.910420672
hsa-miR-16-5p,ENST00000001146,ENSG00000003137,CYP26B1,0.910087558
hsa-miR-16-5p,ENST00000267197,ENSG00000139718,SETD1B,0.910074256
hsa-miR-16-5p,ENST00000487787,ENSG00000133067,LGR6,0.910061066
hsa-miR-16-5p,ENST00000526775,ENSG00000198216,CACNA1E,0.909879473
hsa-miR-16-5p,ENST00000243706,ENSG00000214367,HAUS3,0.909138358
hsa-miR-16-5p,ENST00000451608,ENSG00000264324,RP11-287D1.3,0.909058312
hsa-miR-16-5p,ENST00000320785,ENSG00000129250,KIF1C,0.908623885
hsa-miR-16-5p,ENST00000418342,ENSG00000169641,LUZP1,0.908364815
hsa-miR-16-5p,ENST00000609278,ENSG00000124493,GRM4,0.907969914
hsa-miR-16-5p,ENST00000263857,ENSG00000068654,POLR1A,0.907698356
hsa-miR-16-5p,ENST00000295624,ENSG00000134369,NAV1,0.907272994
hsa-miR-16-5p,ENST00000439924,ENSG00000182149,IST1,0.906848547
hsa-miR-16-5p,ENST00000268446,ENSG00000145949,MYLK4,0.906284837
hsa-miR-16-5p,ENST00000302418,ENSG00000170759,KIF5B,0.906078005
hsa-miR-16-5p,ENST00000371610,ENSG00000124171,PARD6B,0.905941856
hsa-miR-16-5p,ENST00000370363,ENSG00000203907,OOEP,0.905667486
hsa-miR-16-5p,ENST00000367942,ENSG00000118217,ATF6,0.905368904
hsa-miR-16-5p,ENST00000432648,ENSG00000174574,AKIRIN1,0.904876561
hsa-miR-16-5p,ENST00000295851,ENSG00000138443,ABI2,0.904660162
hsa-miR-16-5p,ENST00000528516,ENSG00000168056,LTBP3,0.904036248
hsa-miR-16-5p,ENST00000370008,ENSG00000116266,STXBP3,0.90380342
hsa-miR-16-5p,ENST00000378688,ENSG00000102468,HTR2A,0.903776935
hsa-miR-16-5p,ENST00000263726,ENSG00000121454,LHX4,0.903626611
hsa-miR-16-5p,ENST00000575142,ENSG00000091640,SPAG7,0.903293512
hsa-miR-16-5p,ENST00000525353,ENSG00000171202,TMEM126A,0.903266281
hsa-miR-16-5p,ENST00000243562,ENSG00000090006,LTBP4,0.903219203
hsa-miR-16-5p,ENST00000485775,ENSG00000143093,STRIP1,0.903173746
hsa-miR-16-5p,ENST00000250405,ENSG00000129473,BCL2L2,0.902980984
hsa-miR-16-5p,ENST00000375256,ENSG00000165244,ZNF367,0.902883415
hsa-miR-16-5p,ENST00000376588,ENSG00000135069,PSAT1,0.902523167
hsa-miR-16-5p,ENST00000565468,ENSG00000261115,TMEM178B,0.90231926
hsa-miR-16-5p,ENST00000607628,ENSG00000162290,DCP1A,0.902059593
hsa-miR-16-5p,ENST00000369851,ENSG00000065135,GNAI3,0.901974158
hsa-miR-16-5p,ENST00000327925,ENSG00000205212,CCDC144NL,0.901415058
hsa-miR-16-5p,ENST00000366844,ENSG00000154380,ENAH,0.901210862
hsa-miR-16-5p,ENST00000347617,ENSG00000137309,HMGA1,0.901025347
hsa-miR-16-5p,ENST00000415397,ENSG00000234545,FAM133B,0.900887367
hsa-miR-16-5p,ENST00000375921,ENSG00000131044,TTLL9,0.900419361
hsa-miR-16-5p,ENST00000429719,ENSG00000188732,FAM221A,0.900300546
hsa-miR-16-5p,ENST00000452722,ENSG00000182985,CADM1,0.900052495
hsa-miR-16-5p,ENST00000264644,ENSG00000108352,RAPGEFL1,0.900019226
hsa-miR-16-5p,ENST00000394859,ENSG00000198720,ANKRD13B,0.899431314
hsa-miR-16-5p,ENST00000220597,ENSG00000076641,PAG1,0.899232675
hsa-miR-16-5p,ENST00000608372,ENSG00000153130,SCOC,0.899209383
hsa-miR-16-5p,ENST00000546386,ENSG00000165972,CCDC38,0.899013808
hsa-miR-16-5p,ENST00000324545,ENSG00000124486,USP9X,0.898687711
hsa-miR-16-5p,ENST00000406875,ENSG00000064393,HIPK2,0.898661066
hsa-miR-16-5p,ENST00000286574,ENSG00000156076,WIF1,0.898555614
hsa-miR-16-5p,ENST00000320230,ENSG00000177542,SLC25A22,0.898143521
hsa-miR-16-5p,ENST00000266517,ENSG00000139163,ETNK1,0.89807147
hsa-miR-16-5p,ENST00000506869,ENSG00000157796,WDR19,0.89781894
hsa-miR-16-5p,ENST00000607772,ENSG00000153721,CNKSR3,0.897362472
hsa-miR-16-5p,ENST00000397091,ENSG00000077782,FGFR1,0.89679198
hsa-miR-16-5p,ENST00000263102,ENSG00000108091,CCDC6,0.896335087
hsa-miR-16-5p,ENST00000399251,ENSG00000171988,JMJD1C,0.896254496
hsa-miR-16-5p,ENST00000358138,ENSG00000196166,C8orf86,0.896107835
hsa-miR-16-5p,ENST00000549446,ENSG00000166006,KCNC2,0.895890905
hsa-miR-16-5p,ENST00000582081,ENSG00000108854,SMURF2,0.895784971
hsa-miR-16-5p,ENST00000498619,ENSG00000036828,CASR,0.895599876
hsa-miR-16-5p,ENST00000428826,ENSG00000108799,EZH1,0.895126218
hsa-miR-16-5p,ENST00000525723,ENSG00000139974,SLC38A6,0.894996326
hsa-miR-16-5p,ENST00000568675,ENSG00000125144,MT1G,0.894782024
hsa-miR-16-5p,ENST00000491415,ENSG00000117597,DIEXF,0.894741469
hsa-miR-16-5p,ENST00000261537,ENSG00000101752,MIB1,0.894271274
hsa-miR-16-5p,ENST00000538489,ENSG00000152332,UHMK1,0.893934769
hsa-miR-16-5p,ENST00000587309,ENSG00000186185,KIF18B,0.893578827
hsa-miR-16-5p,ENST00000545799,ENSG00000070413,DGCR2,0.893267838
hsa-miR-16-5p,ENST00000258538,ENSG00000136052,SLC41A2,0.893217744
hsa-miR-16-5p,ENST00000360359,ENSG00000064999,ANKS1A,0.892753789
hsa-miR-16-5p,ENST00000475407,ENSG00000136935,GOLGA1,0.892476981
hsa-miR-16-5p,ENST00000372037,ENSG00000107779,BMPR1A,0.89240954
hsa-miR-16-5p,ENST00000342222,ENSG00000104365,IKBKB,0.891754087
hsa-miR-16-5p,ENST00000321442,ENSG00000164466,SFXN1,0.891661583
hsa-miR-16-5p,ENST00000591278,ENSG00000130803,ZNF317,0.891319333
hsa-miR-16-5p,ENST00000490113,ENSG00000135002,RFK,0.891263508
hsa-miR-16-5p,ENST00000395704,ENSG00000177427,MIEF2,0.891223849
hsa-miR-16-5p,ENST00000373210,ENSG00000134698,AGO4,0.891073632
hsa-miR-16-5p,ENST00000370695,ENSG00000198689,SLC9A6,0.891033421
hsa-miR-16-5p,ENST00000552671,ENSG00000135476,ESPL1,0.89098034
hsa-miR-16-5p,ENST00000446228,ENSG00000144290,SLC4A10,0.890691855
hsa-miR-16-5p,ENST00000561095,ENSG00000140534,TICRR,0.889907498
hsa-miR-16-5p,ENST00000383703,ENSG00000144749,LRIG1,0.889781482
hsa-miR-16-5p,ENST00000564974,ENSG00000187193,MT1X,0.88957009
hsa-miR-16-5p,ENST00000311623,ENSG00000174792,C4orf26,0.889186651
hsa-miR-16-5p,ENST00000228567,ENSG00000110975,SYT10,0.889016925
hsa-miR-16-5p,ENST00000552864,ENSG00000111052,LIN7A,0.888792561
hsa-miR-16-5p,ENST00000361516,ENSG00000132704,FCRL2,0.888757315
hsa-miR-16-5p,ENST00000380833,ENSG00000073464,CLCN4,0.888616665
hsa-miR-16-5p,ENST00000592191,ENSG00000006125,AP2B1,0.887818186
hsa-miR-16-5p,ENST00000244763,ENSG00000124783,SSR1,0.887783599
hsa-miR-16-5p,ENST00000515279,ENSG00000138780,GSTCD,0.887586697
hsa-miR-16-5p,ENST00000264246,ENSG00000121594,CD80,0.887412522
hsa-miR-16-5p,ENST00000354981,ENSG00000089177,KIF16B,0.887127604
hsa-miR-16-5p,ENST00000502732,ENSG00000143322,ABL2,0.887122646
hsa-miR-16-5p,ENST00000379573,ENSG00000125843,AP5S1,0.886469083
hsa-miR-16-5p,ENST00000341460,ENSG00000097096,SYDE2,0.886374572
hsa-miR-16-5p,ENST00000389744,ENSG00000126214,KLC1,0.886063888
hsa-miR-16-5p,ENST00000432921,ENSG00000100852,ARHGAP5,0.885990014
hsa-miR-16-5p,ENST00000469076,ENSG00000040487,PQLC2,0.885664996
hsa-miR-16-5p,ENST00000251343,ENSG00000100441,KHNYN,0.885571134
hsa-miR-16-5p,ENST00000380243,ENSG00000205476,CCDC85C,0.885314912
hsa-miR-16-5p,ENST00000409600,ENSG00000082153,BZW1,0.884951177
hsa-miR-16-5p,ENST00000258499,ENSG00000136014,USP44,0.884936556
hsa-miR-16-5p,ENST00000280245,ENSG00000150676,CCDC83,0.884105727
hsa-miR-16-5p,ENST00000398844,ENSG00000113615,SEC24A,0.883947881
hsa-miR-16-5p,ENST00000327381,ENSG00000206579,XKR4,0.883646391
hsa-miR-16-5p,ENST00000527614,ENSG00000137713,PPP2R1B,0.883244642
hsa-miR-16-5p,ENST00000268035,ENSG00000140443,IGF1R,0.88243635
hsa-miR-16-5p,ENST00000322764,ENSG00000159840,ZYX,0.882207867
hsa-miR-16-5p,ENST00000491297,ENSG00000152763,WDR78,0.882148155
hsa-miR-16-5p,ENST00000264434,ENSG00000115998,C2orf42,0.88209961
hsa-miR-16-5p,ENST00000369838,ENSG00000198478,SH3BGRL2,0.881971488
hsa-miR-16-5p,ENST00000367084,ENSG00000180667,YOD1,0.881873222
hsa-miR-16-5p,ENST00000324106,ENSG00000178562,CD28,0.881749796
hsa-miR-16-5p,ENST00000440125,ENSG00000242866,STRC,0.881732602
hsa-miR-16-5p,ENST00000370398,ENSG00000185760,KCNQ5,0.881363107
hsa-miR-16-5p,ENST00000425406,ENSG00000135164,DMTF1,0.881350858
hsa-miR-16-5p,ENST00000264065,ENSG00000077232,DNAJC10,0.88091879
hsa-miR-16-5p,ENST00000376744,ENSG00000139370,SLC15A4,0.880845661
hsa-miR-16-5p,ENST00000309964,ENSG00000134852,CLOCK,0.88077724
hsa-miR-16-5p,ENST00000332397,ENSG00000214300,SPDYE3,0.880269493
hsa-miR-16-5p,ENST00000225388,ENSG00000108256,NUFIP2,0.880073964
hsa-miR-16-5p,ENST00000356721,ENSG00000196470,SIAH1,0.879982788
hsa-miR-16-5p,ENST00000371746,ENSG00000107187,LHX3,0.879770691
hsa-miR-16-5p,ENST00000395523,ENSG00000221988,PPT2,0.879597622
hsa-miR-16-5p,ENST00000324068,ENSG00000077274,CAPN6,0.879525807
hsa-miR-16-5p,ENST00000330796,ENSG00000185238,PRMT3,0.879426615
hsa-miR-16-5p,ENST00000291041,ENSG00000159792,PSKH1,0.878783577
hsa-miR-16-5p,ENST00000422945,ENSG00000078304,PPP2R5C,0.878135045
hsa-miR-16-5p,ENST00000540717,ENSG00000134780,DAGLA,0.877346778
hsa-miR-16-5p,ENST00000322446,ENSG00000180574,EIF2S3L,0.877204489
hsa-miR-16-5p,ENST00000357430,ENSG00000123983,ACSL3,0.87695599
hsa-miR-16-5p,ENST00000599847,ENSG00000152439,ZNF773,0.876857688
hsa-miR-16-5p,ENST00000486284,ENSG00000196277,GRM7,0.876488657
hsa-miR-16-5p,ENST00000496384,ENSG00000157764,BRAF,0.876114598
hsa-miR-16-5p,ENST00000266563,ENSG00000139197,PEX5,0.875885002
hsa-miR-16-5p,ENST00000310054,ENSG00000167600,CYP2S1,0.875618304
hsa-miR-16-5p,ENST00000392054,ENSG00000153823,PID1,0.875532799
hsa-miR-16-5p,ENST00000396671,ENSG00000151090,THRB,0.875494045
hsa-miR-16-5p,ENST00000439040,ENSG00000133657,ATP13A3,0.875010222
hsa-miR-16-5p,ENST00000216373,ENSG00000100485,SOS2,0.874597445
hsa-miR-16-5p,ENST00000343533,ENSG00000165240,ATP7A,0.874343002
hsa-miR-16-5p,ENST00000371655,ENSG00000169213,RAB3B,0.873754428
hsa-miR-16-5p,ENST00000467709,ENSG00000147459,DOCK5,0.873473165
hsa-miR-16-5p,ENST00000249749,ENSG00000128917,DLL4,0.873389105
hsa-miR-16-5p,ENST00000263923,ENSG00000128052,KDR,0.873091542
hsa-miR-16-5p,ENST00000273064,ENSG00000144580,RQCD1,0.872986393
hsa-miR-16-5p,ENST00000358602,ENSG00000132466,ANKRD17,0.872812305
hsa-miR-16-5p,ENST00000457714,ENSG00000169760,NLGN1,0.872590115
hsa-miR-16-5p,ENST00000351231,ENSG00000164045,CDC25A,0.872432935
hsa-miR-16-5p,ENST00000296479,ENSG00000164082,GRM2,0.872201317
hsa-miR-16-5p,ENST00000367723,ENSG00000094975,SUCO,0.871774447
hsa-miR-16-5p,ENST00000232375,ENSG00000114268,PFKFB4,0.871236604
hsa-miR-16-5p,ENST00000483536,ENSG00000139910,NOVA1,0.87061183
hsa-miR-16-5p,ENST00000491718,ENSG00000090905,TNRC6A,0.870515463
hsa-miR-16-5p,ENST00000592173,ENSG00000153391,INO80C,0.870258931
hsa-miR-16-5p,ENST00000554882,ENSG00000092148,HECTD1,0.87005707
hsa-miR-16-5p,ENST00000438630,ENSG00000119782,FKBP1B,0.870014021
hsa-miR-16-5p,ENST00000436674,ENSG00000198792,TMEM184B,0.869774489
hsa-miR-16-5p,ENST00000561491,ENSG00000125148,MT2A,0.869501494
hsa-miR-16-5p,ENST00000284885,ENSG00000154646,TMPRSS15,0.869237166
hsa-miR-16-5p,ENST00000405863,ENSG00000122584,NXPH1,0.869083953
hsa-miR-16-5p,ENST00000417750,ENSG00000139636,LMBR1L,0.868665937
hsa-miR-16-5p,ENST00000259939,ENSG00000137393,RNF144B,0.868528843
hsa-miR-16-5p,ENST00000379510,ENSG00000149970,CNKSR2,0.868282183
hsa-miR-16-5p,ENST00000391761,ENSG00000170909,OSCAR,0.868105937
hsa-miR-16-5p,ENST00000265563,ENSG00000114302,PRKAR2A,0.868072344
hsa-miR-16-5p,ENST00000328041,ENSG00000185052,SLC24A3,0.86741771
hsa-miR-16-5p,ENST00000547997,ENSG00000028203,VEZT,0.867341969
hsa-miR-16-5p,ENST00000503816,ENSG00000085871,MGST2,0.866980909
hsa-miR-16-5p,ENST00000426335,ENSG00000149182,ARFGAP2,0.866910736
hsa-miR-16-5p,ENST00000544604,ENSG00000183579,ZNRF3,0.86638902
hsa-miR-16-5p,ENST00000474451,ENSG00000088836,SLC4A11,0.866290079
hsa-miR-16-5p,ENST00000456098,ENSG00000017427,IGF1,0.866286963
hsa-miR-16-5p,ENST00000216481,ENSG00000100593,ISM2,0.866253672
hsa-miR-16-5p,ENST00000541567,ENSG00000174669,SLC29A2,0.865704651
hsa-miR-16-5p,ENST00000252108,ENSG00000110344,UBE4A,0.865573664
hsa-miR-16-5p,ENST00000481024,ENSG00000198814,GK,0.865266246
hsa-miR-16-5p,ENST00000443708,ENSG00000143416,SELENBP1,0.865226838
hsa-miR-16-5p,ENST00000265840,ENSG00000110675,ELMOD1,0.865154289
hsa-miR-16-5p,ENST00000424141,ENSG00000135423,GLS2,0.864872611
hsa-miR-16-5p,ENST00000428386,ENSG00000033867,SLC4A7,0.864858206
hsa-miR-16-5p,ENST00000274629,ENSG00000145936,KCNMB1,0.864733743
hsa-miR-16-5p,ENST00000609686,ENSG00000273079,GRIN2B,0.864446004
hsa-miR-16-5p,ENST00000585291,ENSG00000082641,NFE2L1,0.863928174
hsa-miR-16-5p,ENST00000331662,ENSG00000185818,NAT8L,0.863804936
hsa-miR-16-5p,ENST00000392869,ENSG00000121964,GTDC1,0.863782585
hsa-miR-16-5p,ENST00000237264,ENSG00000028839,TBPL1,0.863584842
hsa-miR-16-5p,ENST00000373825,ENSG00000096063,SRPK1,0.86335722
hsa-miR-16-5p,ENST00000374690,ENSG00000169083,AR,0.863100543
hsa-miR-16-5p,ENST00000261667,ENSG00000102753,KPNA3,0.862889514
hsa-miR-16-5p,ENST00000307078,ENSG00000168646,AXIN2,0.862809644
hsa-miR-16-5p,ENST00000421812,ENSG00000143067,ZNF697,0.862515581
hsa-miR-16-5p,ENST00000395076,ENSG00000100614,PPM1A,0.862140385
hsa-miR-16-5p,ENST00000253699,ENSG00000131381,ZFYVE20,0.861999642
hsa-miR-16-5p,ENST00000284290,ENSG00000154144,TBRG1,0.861878019
hsa-miR-16-5p,ENST00000509128,ENSG00000138002,IFT172,0.861836914
hsa-miR-16-5p,ENST00000247178,ENSG00000126775,ATG14,0.861342706
hsa-miR-16-5p,ENST00000455050,ENSG00000124155,PIGT,0.860936074
hsa-miR-16-5p,ENST00000582970,ENSG00000173821,RNF213,0.860624272
hsa-miR-16-5p,ENST00000457726,ENSG00000164068,RNF123,0.860618843
hsa-miR-16-5p,ENST00000413052,ENSG00000155363,MOV10,0.860563164
hsa-miR-16-5p,ENST00000393139,ENSG00000137757,CASP5,0.860366879
hsa-miR-16-5p,ENST00000352083,ENSG00000110693,SOX6,0.860278433
hsa-miR-16-5p,ENST00000301765,ENSG00000167987,VPS37C,0.859402568
hsa-miR-16-5p,ENST00000310827,ENSG00000136485,DCAF7,0.859264362
hsa-miR-16-5p,ENST00000394196,ENSG00000173575,CHD2,0.858996663
hsa-miR-16-5p,ENST00000526755,ENSG00000168522,FNTA,0.858859295
hsa-miR-16-5p,ENST00000379384,ENSG00000136404,TM6SF1,0.858797348
hsa-miR-16-5p,ENST00000361875,ENSG00000196428,TSC22D2,0.858607948
hsa-miR-16-5p,ENST00000377092,ENSG00000010361,FUZ,0.858383868
hsa-miR-16-5p,ENST00000448177,ENSG00000151093,OXSM,0.858204114
hsa-miR-16-5p,ENST00000262056,ENSG00000063046,EIF4B,0.857623725
hsa-miR-16-5p,ENST00000380250,ENSG00000073910,FRY,0.857267044
hsa-miR-16-5p,ENST00000374271,ENSG00000175087,PDIK1L,0.856860482
hsa-miR-16-5p,ENST00000264436,ENSG00000075340,ADD2,0.856797716
hsa-miR-16-5p,ENST00000378204,ENSG00000182197,EXT1,0.856208677
hsa-miR-16-5p,ENST00000551065,ENSG00000169372,CRADD,0.856181536
hsa-miR-16-5p,ENST00000379052,ENSG00000112183,RBM24,0.85593172
hsa-miR-16-5p,ENST00000511217,ENSG00000156463,SH3RF2,0.855318122
hsa-miR-16-5p,ENST00000206595,ENSG00000092140,G2E3,0.854597101
