
Generated at: 2019/05/07 11:56:05
mirDIP version: 4.1.11.1.
Database version: 4.1.0.3


Micro RNAs: hsa-miR-16-5p 
hsa-miR-19b-3p 
hsa-miR-20b-5p 
hsa-miR-21-5p 
hsa-miR-24-3p 
hsa-miR-26a-5p 
hsa-miR-27b-3p 
hsa-miR-28-5p 
hsa-miR-29a-3p 
hsa-miR-30b-5p 
hsa-miR-92a-3p 
hsa-miR-93-5p 
hsa-miR-99b-5p 
hsa-miR-122-5p 
hsa-miR-126-3p 
hsa-miR-126-5p 
hsa-miR-130a-3p 
hsa-miR-140-5p 
hsa-miR-143-3p 
hsa-miR-145-5p 
hsa-miR-150-5p 
hsa-miR-191-5p 
hsa-miR-192-5p 
hsa-miR-197-3p 
hsa-miR-221-3p 
hsa-miR-222-3p 
hsa-miR-223-3p 
hsa-miR-223-5p 
hsa-miR-320a 
hsa-miR-324-5p 
hsa-miR-375 
hsa-miR-486-5p 
hsa-miR-574-3p 
hsa-miR-885-5p 
hsa-let-7b-5p 
hsa-let-7d-5p 
Minimum Score class - Very High


Results (7397)
Gene,Uniprot \ miRNAs,hsa-let-7b-5p,hsa-let-7d-5p,hsa-miR-122-5p,hsa-miR-126-3p,hsa-miR-126-5p,hsa-miR-130a-3p,hsa-miR-140-5p,hsa-miR-143-3p,hsa-miR-145-5p,hsa-miR-150-5p,hsa-miR-16-5p,hsa-miR-191-5p,hsa-miR-192-5p,hsa-miR-197-3p,hsa-miR-19b-3p,hsa-miR-20b-5p,hsa-miR-21-5p,hsa-miR-221-3p,hsa-miR-222-3p,hsa-miR-223-3p,hsa-miR-223-5p,hsa-miR-24-3p,hsa-miR-26a-5p,hsa-miR-27b-3p,hsa-miR-28-5p,hsa-miR-29a-3p,hsa-miR-30b-5p,hsa-miR-320a,hsa-miR-324-5p,hsa-miR-375,hsa-miR-486-5p,hsa-miR-574-3p,hsa-miR-885-5p,hsa-miR-92a-3p,hsa-miR-93-5p,hsa-miR-99b-5p,Shared miRNAs
DNAJC16,Q9Y2G8,,,,,,Y,,,,Y,Y,,,,Y,Y,Y,,,,,Y,,Y,,,,Y,,Y,,,,,Y,,11
DNAJC18,Q9H819,,,Y,,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,4
DNAJC21,Q5F1R6,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,Y,,,,,,3
DNAJC24,Q6P3W2,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,4
DNAJC25,Q9H1X3,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,3
DNAJC27,Q9NZQ0,Y,,,,,,Y,Y,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,Y,,7
DNAJC5,Q9H3Z4,,,Y,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,3
DNAJC5B,Q9UF47,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,2
DNAJC6,O75061,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,,,,,,,,,,,4
DNAL1,Q4LDG9,Y,Y,,,,Y,,,Y,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,,Y,,8
DNM1L,O00429,,,,,,Y,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,Y,,5
DNM2,P50570,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,4
DNM3,Q9UQ16,,,,,,Y,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,,,,Y,Y,Y,Y,Y,,,,,,,,Y,,15
DNMT1,P26358,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
DNMT3A,Q9Y6K1,,Y,,,,,,Y,Y,,,,,,Y,Y,,,,,,,,,,Y,Y,,,,,,,Y,,,8
DNMT3B,Q9UBC3,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,3
DOCK10,Q96BY6,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,Y,,,,,,,,,,3
DOCK2,Q92608,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,2
DOCK3,Q8IZD9,Y,Y,Y,,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,Y,,,,,,7
DOCK4,Q8N1I0,,,,,,,,,,,Y,,,,Y,Y,,,,Y,,,Y,,Y,,Y,,,,,,,Y,Y,,9
DOCK5,Q9H7D0,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,3
DOCK7,Q96N67,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,2
DOCK9,Q9BZ29,,,,,,,,,Y,,Y,,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,5
DOK5,Q9P104,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,2
DOK6,Q6PKX4,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
DOLPP1,Q86YN1,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,3
DOPEY2,Q9Y3R5,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
DOT1L,Q8TEK3,Y,Y,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,4
DPF2,Q92785,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,4
DPF3,Q92784,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
DPH1,Q9BZG8,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,3
DPH3,Q96FX2,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
DPH5,Q9H2P9,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,2
DPH6,Q7L8W6,Y,,,,,,,,,,Y,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,Y,,6
DPP10,Q8N608,,,,,,,Y,,,Y,,,Y,,,Y,Y,,,,,Y,,,,,,Y,,,,,,Y,Y,,9
DPP3,Q9NY33,Y,Y,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,Y,,5
DPP4,P27487,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
DPP8,Q6V1X1,,,,,,,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,,,Y,,4
DPP9,Q86TI2,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
DPY19L1,Q2PZI1,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,Y,,,,4
DPY19L3,Q6ZPD9,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,Y,,,Y,Y,,,,,,,Y,,7
DPY19L4,Q7Z388,,,,,,Y,,Y,Y,,Y,,,,,Y,,Y,Y,,,,,Y,,,,,,,,,,,Y,,9
DPY30,Q9C005,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,2
DPYD,Q12882,,,,,,,,,,,Y,,,,,Y,,,,,,,,Y,Y,,,,,,,,,,Y,,5
DPYSL2,Q16555,,,,,,Y,Y,,Y,,,,Y,,,Y,,,,,,,,,,Y,Y,,,Y,,,,,Y,,9
DPYSL3,Q14195,Y,Y,,,,,,Y,,Y,,,Y,Y,,,,Y,Y,,,,,,,Y,,Y,,Y,,,,,,,11
DPYSL5,Q9BPU6,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,Y,,,,,,,,,Y,,5
DR1,Q01658,,,Y,,,Y,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,4
DRAM1,Q8N682,,,,,,,,Y,,Y,Y,,,,,,,,,,,,Y,,Y,,,,Y,,,,,,,,6
DRAM2,Q6UX65,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
DRD1,P21728,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,4
DRG2,P55039,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,2
DRGX,A6NNA5,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,2
DROSHA,Q9NRR4,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,2
DRP2,Q13474,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,3
DSC2,Q02487,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,,,,,,,,Y,,,4
DSCAM,O60469,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,2
DSCAML1,Q8TD84,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,2
DSCC1,Q9BVC3,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,3
DSEL,Q8IZU8,,,,,,Y,,,Y,Y,Y,,,,Y,Y,,,,Y,,,,,Y,,Y,,,,,,,,Y,,10
DSG1,Q02413,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,2
DSG2,Q14126,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
DSG3,P32926,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,4
DSG4,Q86SJ6,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
DST,Q03001,Y,Y,,,,Y,,Y,Y,Y,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,8
DSTYK,Q6XUX3,,,Y,,,Y,,Y,,Y,,,,Y,,Y,,,,Y,,,,,,,Y,,,,,,,Y,Y,,10
DTD2,Q96FN9,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,2
DTNA,Q9Y4J8,,,Y,,,Y,Y,Y,,,Y,,,,Y,,,,,,,Y,,Y,,,Y,Y,,,,,,,Y,,11
DTNB,O60941,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
DTWD2,Q8NBA8,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,3
DTX2,Q86UW9,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,3
DTX4,Q9Y2E6,Y,Y,,,,,,,Y,Y,Y,,,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,,,9
DUOX2,Q9NRD8,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,2
DUSP1,P28562,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,3
DUSP10,Q9Y6W6,,,,,,,,,,Y,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,Y,Y,,6
DUSP13,Q6B8I1,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,2
DUSP16,Q9BY84,Y,Y,,,,,,,,Y,,,,,,,,,,,,Y,,Y,,,,Y,,,,,,,,,6
DUSP18,Q8NEJ0,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
DUSP19,Q8WTR2,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,2
DUSP2,Q05923,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,4
DUSP22,Q9NRW4,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,3
DUSP3,P51452,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,2
DUSP4,Q13115,Y,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,5
DUSP5,Q16690,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,Y,,,4
DUSP6,Q16828,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,5
DUSP7,Q16829,Y,Y,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,4
DUSP8,Q13202,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,Y,,4
DUSP9,Q99956,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
DUT,P33316,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,3
DVL2,O14641,,,,,,,,,,Y,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,4
DVL3,Q92997,Y,Y,,,,,,Y,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,5
DYNC1LI2,O43237,,,,,,Y,Y,,,Y,Y,,,,Y,Y,,Y,Y,Y,,,,,Y,,,,,,,,,,Y,,11
DYNC2H1,Q8NCM8,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,2
DYNC2LI1,Q8TCX1,Y,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,3
DYNLL2,Q96FJ2,,,,,,Y,,,,Y,Y,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,5
DYNLT1,P63172,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
DYNLT3,P51808,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,Y,Y,,Y,,,,Y,,,6
DYRK1A,Q13627,Y,Y,Y,,,Y,,,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,,,,Y,Y,Y,,Y,,,Y,,,,,Y,,19
DYRK1B,Q9Y463,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,3
DYRK2,Q92630,Y,Y,,,,Y,,Y,,,Y,,Y,,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,,11
DZIP1,Q86YF9,Y,Y,,,,,Y,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,5
E2F1,Q01094,,,,,,,,,,,,,,Y,,Y,,,,Y,,,,,,,,Y,,,,,,,Y,,5
E2F2,Q14209,Y,Y,,,,Y,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,6
E2F3,O00716,,,,,,Y,Y,,Y,Y,Y,,,,,Y,Y,,,,,,,,,,Y,Y,,,,,,Y,Y,,11
E2F5,Q15329,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,4
E2F6,O75461,Y,Y,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,4
E2F7,Q96AV8,,,,,,Y,,,,,Y,,,Y,,,,,,,,,Y,Y,,Y,Y,Y,,,,,,,Y,,9
EAF1,Q96JC9,,,,,,,Y,Y,,,,,,Y,,,,,,,,,Y,,,,Y,,,Y,,,,,Y,,7
EAPP,Q56P03,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
EARS2,Q5JPH6,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
EBAG9,O00559,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,3
EBF1,Q9UH73,,,,,,,,Y,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,4
EBF2,Q9HAK2,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,Y,,,Y,,,,,,,5
EBF3,Q9H4W6,,,,,,Y,,,Y,Y,,,,Y,Y,,,Y,Y,Y,,Y,,Y,,,Y,,,Y,,,,,,,12
EBI3,Q14213,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,2
ECE1,P42892,,,,,,,,,Y,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,3
ECE2,O60344,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,2
ECHDC1,Q9NTX5,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ECT2,Q9H8V3,,,,,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,Y,,4
EDA,Q92838,Y,Y,Y,,,Y,Y,,,Y,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,8
EDA2R,Q9HAV5,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,3
EDAR,Q9UNE0,,,,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,4
EDC3,Q96F86,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,Y,,,,,,,,,,4
EDC4,Q6P2E9,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
EDEM1,Q92611,,,,,,Y,,,,,,,,,Y,,,,,Y,,Y,,,Y,,,Y,,,,,,Y,Y,,8
EDEM3,Q9BZQ6,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,,,Y,,,,Y,,,8
EDIL3,O43854,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,2
EDN1,P05305,Y,Y,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
EDNRA,P25101,,,,,,,,,,,,,,Y,,Y,,,,,,Y,,Y,,,Y,,,,,,,,,,5
EDNRB,P24530,,,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,Y,Y,,,,,,,Y,Y,,7
EDRF1,Q3B7T1,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,2
EEA1,Q15075,Y,Y,,,,,,Y,Y,,Y,,,,Y,Y,,,,,,,,,,,Y,,,,,,,Y,Y,,10
EED,O75530,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,,,4
EEF1A1,P68104,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,3
EEF1AKMT3,Q96AZ1,,,,,,,,,Y,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,4
EEF2K,O00418,Y,Y,,,,,,Y,Y,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,,,Y,,8
EEPD1,Q7L9B9,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,,,,,3
EFCAB14,O75071,,,,,,,,,,,,,,,,Y,,Y,Y,,,Y,Y,,,,Y,,,,,,,,Y,,7
EFCAB5,A4FU69,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,2
EFHD2,Q96C19,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,4
EFNA1,P20827,,,Y,,,,,,Y,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,5
EFNA3,P52797,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,3
EFNA5,P52803,,,,,,Y,,,,Y,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,,,5
EFNB1,P98172,,,,,,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,4
EFNB2,P52799,,,Y,,,Y,,,,,Y,,Y,,Y,Y,,Y,Y,,,,,Y,,,,,,Y,,,,,Y,,11
EFNB3,Q15768,,,Y,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,4
EFR3A,Q14156,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,Y,,,Y,Y,,,,,,Y,Y,,8
EFS,O43281,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,2
EGFR,P00533,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,3
EGLN1,Q9GZT9,,,,,,,,Y,,,Y,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,6
EGLN2,Q96KS0,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,3
EGLN3,Q9H6Z9,Y,Y,Y,,,Y,Y,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,8
EGR1,P18146,,,,,,,,Y,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,5
EGR2,P11161,,,Y,,,,Y,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,6
EGR3,Q06889,Y,Y,,,,Y,,,,,Y,,,,Y,Y,Y,,,,,,,Y,,,Y,Y,,,,,,,Y,,11
EHBP1,Q8NDI1,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,2
EHD1,Q9H4M9,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,3
EHD3,Q9NZN3,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,3
EHF,Q9NZC4,Y,Y,,,,,Y,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,,,,,,,,,9
EHMT1,Q9H9B1,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,2
EIF1,P41567,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,Y,,,,Y,,,5
EIF1AX,P47813,,,Y,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,3
EIF2AK2,P19525,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
EIF2AK3,Q9NZJ5,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,3
EIF2S1,P05198,,,,,,,Y,,,,,,,,,Y,,,,,,,Y,,,Y,,,,Y,,,,,Y,,6
EIF2S2,P20042,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,5
EIF3A,Q14152,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,2
EIF3J,O75822,Y,,,,Y,,,,Y,,Y,,,,,,,Y,Y,,,,,,,Y,,Y,,,,,,,,,8
EIF4A2,Q14240,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,Y,,5
EIF4B,P23588,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,4
EIF4E,P06730,,,Y,,,,,,,Y,Y,,,,,Y,,,,,,,Y,,,,,Y,,,,,,,Y,,7
EIF4E2,O60573,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,Y,,,,,,,,,Y,,5
EIF4E3,Q8N5X7,,,Y,,,Y,,,Y,,,,,,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,7
EIF4EBP2,Q13542,,,,,,,,,Y,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,5
EIF4G2,P78344,Y,Y,,,,,Y,,,,Y,,,,Y,Y,Y,,,Y,,,Y,,,,,,,,,,Y,Y,Y,,12
EIF4G3,O43432,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,4
EIF4H,Q15056,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,3
EIF5,P55010,,,,,,,,,,Y,,,,,,Y,,Y,Y,,,Y,Y,Y,,,,Y,,,,,,Y,Y,,10
EIF5A2,Q9GZV4,,,,,,Y,Y,,Y,,Y,,Y,,Y,Y,,Y,Y,,,,,Y,,,Y,Y,,Y,Y,,,Y,Y,,16
EIF5B,O60841,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,2
ELAC1,Q9H777,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,2
ELAVL1,Q15717,,,,,,,,,,Y,,Y,,Y,Y,,,,,,,,,Y,Y,,,,Y,,,,Y,,,,8
ELAVL2,Q12926,,,,,,Y,Y,,,,,,,,Y,Y,,Y,Y,,,,Y,Y,,,Y,,,Y,Y,,,,Y,,12
ELAVL3,Q14576,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,Y,,,Y,,,,,,,4
ELAVL4,P26378,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,2
ELF2,Q15723,,,,,,,,,Y,,,,,,,,Y,,,Y,,,,,,Y,,,,,,,,,,,4
ELF4,Q99607,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ELFN2,Q5R3F8,,,,,,,,,Y,,,,,,,,,,,,,Y,,Y,,,Y,,,,,,,Y,,,5
ELK1,P19419,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,3
ELK3,P41970,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,4
ELK4,P28324,,Y,,,,,Y,Y,Y,,Y,,,,,Y,,Y,Y,Y,,,,,,,,,,Y,,,,Y,Y,,12
ELL,P55199,,,,,,Y,,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,4
ELL2,O00472,Y,Y,,,,,,,Y,,Y,,,,Y,Y,Y,,,Y,,,,Y,,Y,Y,Y,,,,,,,,,12
ELMO1,Q92556,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,4
ELMO2,Q96JJ3,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,3
ELMOD1,Q8N336,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,4
ELMOD2,Q8IZ81,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,2
ELMSAN1,Q6PJG2,Y,Y,,,,,,,,Y,Y,,,,,Y,,,,Y,,,,,Y,Y,Y,Y,,,Y,,,,Y,,12
ELOA,Q14241,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,Y,Y,,5
ELOVL2,Q9NXB9,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
ELOVL4,Q9GZR5,Y,Y,,,,,,,Y,,Y,Y,,,,,Y,,,,,,,,,Y,,,,,,,,Y,,,8
ELOVL5,Q9NYP7,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,4
ELOVL6,Q9H5J4,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,Y,,6
ELOVL7,A1L3X0,,,,,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,3
ELP1,O95163,Y,Y,,,,,,,Y,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,6
ELP5,Q8TE02,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,2
EMB,Q6PCB8,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,3
EMC1,Q8N766,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,2
EMC7,Q9NPA0,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,Y,,,,,,,,,3
EMCN,Q9ULC0,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,2
EMILIN2,Q9BXX0,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,2
EML1,O00423,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,,,,,,3
EML4,Q9HC35,,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,Y,Y,,,,,,Y,Y,,,7
EML5,Q05BV3,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
EML6,Q6ZMW3,,,,,,,,,,,Y,,,,,,Y,Y,Y,,,Y,,,,Y,,,,,,,,,,,6
EMP1,P54849,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,2
EMSY,Q7Z589,,,,,,,,Y,,,,,,,Y,Y,,,,Y,,,,Y,,Y,,,,,,,,,Y,,7
EMX2,Q04743,,,,,,Y,,,,,,Y,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,5
