Mirna Name,Transcript Id,Gene Idname,Gene name,miTG score
hsa-miR-148a-5p,ENST00000396981,ENSG00000132388,UBE2G1,0.870461579
hsa-miR-148a-5p,ENST00000265990,ENSG00000095564,BTAF1,0.870180213
hsa-miR-148a-5p,ENST00000515655,ENSG00000118777,ABCG2,0.869905412
hsa-miR-148a-5p,ENST00000302190,ENSG00000169439,SDC2,0.869225151
hsa-miR-148a-5p,ENST00000467460,ENSG00000114757,PEX5L,0.869013111
hsa-miR-148a-5p,ENST00000256079,ENSG00000133704,IPO8,0.868198388
hsa-miR-148a-5p,ENST00000294740,ENSG00000162702,ZNF281,0.868179254
hsa-miR-148a-5p,ENST00000350082,ENSG00000112144,ICK,0.868101709
hsa-miR-148a-5p,ENST00000238789,ENSG00000119778,ATAD2B,0.867619028
hsa-miR-148a-5p,ENST00000295049,ENSG00000162944,RFTN2,0.867213389
hsa-miR-148a-5p,ENST00000359193,ENSG00000196787,HIST1H2AG,0.867072944
hsa-miR-148a-5p,ENST00000369851,ENSG00000065135,GNAI3,0.867052269
hsa-miR-148a-5p,ENST00000344989,ENSG00000188529,SRSF10,0.867021641
hsa-miR-148a-5p,ENST00000263812,ENSG00000115840,SLC25A12,0.86631919
hsa-miR-148a-5p,ENST00000267859,ENSG00000140299,BNIP2,0.866289485
hsa-miR-148a-5p,ENST00000374866,ENSG00000204262,COL5A2,0.866207187
hsa-miR-148a-5p,ENST00000446507,ENSG00000171611,PTCRA,0.866034392
hsa-miR-148a-5p,ENST00000544246,ENSG00000184226,PCDH9,0.865564774
hsa-miR-148a-5p,ENST00000228741,ENSG00000111145,ELK3,0.865457656
hsa-miR-148a-5p,ENST00000399959,ENSG00000215301,DDX3X,0.865431386
hsa-miR-148a-5p,ENST00000470443,ENSG00000090621,PABPC4,0.865409104
hsa-miR-148a-5p,ENST00000524164,ENSG00000047249,ATP6V1H,0.865210725
hsa-miR-148a-5p,ENST00000260731,ENSG00000138160,KIF11,0.865035792
hsa-miR-148a-5p,ENST00000426654,ENSG00000102908,NFAT5,0.864280935
hsa-miR-148a-5p,ENST00000394171,ENSG00000185551,NR2F2,0.863415109
hsa-miR-148a-5p,ENST00000503275,ENSG00000069018,TRPC7,0.863093221
hsa-miR-148a-5p,ENST00000374875,ENSG00000099250,NRP1,0.862573926
hsa-miR-148a-5p,ENST00000244040,ENSG00000124209,RAB22A,0.86256289
hsa-miR-148a-5p,ENST00000339602,ENSG00000164485,IL22RA2,0.862489311
hsa-miR-148a-5p,ENST00000263102,ENSG00000108091,CCDC6,0.862148749
hsa-miR-148a-5p,ENST00000360215,ENSG00000197753,LHFPL5,0.861955646
hsa-miR-148a-5p,ENST00000278590,ENSG00000149289,ZC3H12C,0.861763741
hsa-miR-148a-5p,ENST00000400104,ENSG00000154655,L3MBTL4,0.861535101
hsa-miR-148a-5p,ENST00000540014,ENSG00000164463,CREBRF,0.861486834
hsa-miR-148a-5p,ENST00000303407,ENSG00000169925,BRD3,0.861480829
hsa-miR-148a-5p,ENST00000325885,ENSG00000005981,ASB4,0.861380583
hsa-miR-148a-5p,ENST00000391611,ENSG00000126773,PCNXL4,0.861136215
hsa-miR-148a-5p,ENST00000380250,ENSG00000073910,FRY,0.860997752
hsa-miR-148a-5p,ENST00000389484,ENSG00000168702,LRP1B,0.860996905
hsa-miR-148a-5p,ENST00000379261,ENSG00000048740,CELF2,0.860846445
hsa-miR-148a-5p,ENST00000369415,ENSG00000025039,RRAGD,0.860226979
hsa-miR-148a-5p,ENST00000262065,ENSG00000108960,MMD,0.860223803
hsa-miR-148a-5p,ENST00000370759,ENSG00000137960,GIPC2,0.860142071
hsa-miR-148a-5p,ENST00000396667,ENSG00000106460,TMEM106B,0.859742213
hsa-miR-148a-5p,ENST00000433060,ENSG00000166025,AMOTL1,0.859484836
hsa-miR-148a-5p,ENST00000533486,ENSG00000137502,RAB30,0.859475311
hsa-miR-148a-5p,ENST00000325437,ENSG00000103275,UBE2I,0.858922155
hsa-miR-148a-5p,ENST00000545279,ENSG00000113658,SMAD5,0.858580899
hsa-miR-148a-5p,ENST00000376351,ENSG00000151025,GPR158,0.858209718
hsa-miR-148a-5p,ENST00000282077,ENSG00000152256,PDK1,0.85812671
hsa-miR-148a-5p,ENST00000272313,ENSG00000138041,SMEK2,0.857862176
hsa-miR-148a-5p,ENST00000289788,ENSG00000187987,ZSCAN23,0.857016518
hsa-miR-148a-5p,ENST00000373659,ENSG00000186130,ZBTB6,0.857013879
hsa-miR-148a-5p,ENST00000475377,ENSG00000157827,FMNL2,0.856508023
hsa-miR-148a-5p,ENST00000545826,ENSG00000168769,TET2,0.855915533
hsa-miR-148a-5p,ENST00000507232,ENSG00000040275,SPDL1,0.855289774
hsa-miR-148a-5p,ENST00000403263,ENSG00000114933,INO80D,0.854979335
hsa-miR-148a-5p,ENST00000524717,ENSG00000184384,MAML2,0.85491085
hsa-miR-148a-5p,ENST00000394885,ENSG00000117906,RCN2,0.854788183
hsa-miR-148a-5p,ENST00000297324,ENSG00000164743,C8orf48,0.854617981
hsa-miR-148a-5p,ENST00000399848,ENSG00000168675,LDLRAD4,0.854358368
hsa-miR-148a-5p,ENST00000305425,ENSG00000165659,DACH1,0.854338625
hsa-miR-148a-5p,ENST00000353265,ENSG00000178184,PARD6G,0.854309379
hsa-miR-148a-5p,ENST00000472616,ENSG00000006459,KDM7A,0.854239216
hsa-miR-148a-5p,ENST00000368417,ENSG00000188580,NKAIN2,0.854038111
hsa-miR-148a-5p,ENST00000397832,ENSG00000214216,IQCJ,0.853617827
hsa-miR-148a-5p,ENST00000555997,ENSG00000185650,ZFP36L1,0.853522191
hsa-miR-148a-5p,ENST00000581161,ENSG00000176225,RTTN,0.853488572
hsa-miR-148a-5p,ENST00000444614,ENSG00000151773,CCDC122,0.853483518
hsa-miR-148a-5p,ENST00000399220,ENSG00000168329,CX3CR1,0.853406081
hsa-miR-148a-5p,ENST00000466544,ENSG00000189050,RNFT1,0.853299618
hsa-miR-148a-5p,ENST00000302000,ENSG00000171016,PYGO1,0.852935291
hsa-miR-148a-5p,ENST00000270162,ENSG00000142178,SIK1,0.852722768
hsa-miR-148a-5p,ENST00000260197,ENSG00000137642,SORL1,0.852337216
hsa-miR-148a-5p,ENST00000378053,ENSG00000125848,FLRT3,0.852143199
hsa-miR-148a-5p,ENST00000280333,ENSG00000150760,DOCK1,0.851938691
hsa-miR-148a-5p,ENST00000362004,ENSG00000109771,LRP2BP,0.851809325
hsa-miR-148a-5p,ENST00000362003,ENSG00000185619,PCGF3,0.851341506
hsa-miR-148a-5p,ENST00000465289,ENSG00000117620,SLC35A3,0.851254295
hsa-miR-148a-5p,ENST00000327925,ENSG00000205212,CCDC144NL,0.85111355
hsa-miR-148a-5p,ENST00000534180,ENSG00000167996,FTH1,0.850732695
hsa-miR-148a-5p,ENST00000586438,ENSG00000184828,ZBTB7C,0.850501338
hsa-miR-148a-5p,ENST00000266517,ENSG00000139163,ETNK1,0.850476087
hsa-miR-148a-5p,ENST00000377636,ENSG00000136111,TBC1D4,0.850298888
hsa-miR-148a-5p,ENST00000342320,ENSG00000168214,RBPJ,0.850126592
hsa-miR-148a-5p,ENST00000378814,ENSG00000137177,KIF13A,0.849808521
hsa-miR-148a-5p,ENST00000448454,ENSG00000243444,PALM2,0.849495265
hsa-miR-148a-5p,ENST00000315249,ENSG00000092871,RFFL,0.849456543
hsa-miR-148a-5p,ENST00000303965,ENSG00000047365,ARAP2,0.849448224
hsa-miR-148a-5p,ENST00000499810,ENSG00000120705,ETF1,0.849237698
hsa-miR-148a-5p,ENST00000467136,ENSG00000157625,TAB3,0.849203018
hsa-miR-148a-5p,ENST00000434267,ENSG00000047849,MAP4,0.848219694
hsa-miR-148a-5p,ENST00000439947,ENSG00000171103,TRMT61B,0.847936302
hsa-miR-148a-5p,ENST00000420228,ENSG00000236029,AL953854.2,0.847596039
hsa-miR-148a-5p,ENST00000375898,ENSG00000139826,ABHD13,0.847454812
hsa-miR-148a-5p,ENST00000406053,ENSG00000115239,GPR75-ASB3,0.846576019
hsa-miR-148a-5p,ENST00000396068,ENSG00000011426,ANLN,0.8464285
hsa-miR-148a-5p,ENST00000285518,ENSG00000155189,AGPAT5,0.846099699
hsa-miR-148a-5p,ENST00000284727,ENSG00000154518,ATP5G3,0.845654169
hsa-miR-148a-5p,ENST00000470487,ENSG00000173905,GOLIM4,0.84547118
hsa-miR-148a-5p,ENST00000369969,ENSG00000121940,CLCC1,0.845422255
hsa-miR-148a-5p,ENST00000225719,ENSG00000108582,CPD,0.84541104
hsa-miR-148a-5p,ENST00000565116,ENSG00000260537,RP11-529K1.3,0.845293792
hsa-miR-148a-5p,ENST00000370471,ENSG00000102081,FMR1,0.845271845
hsa-miR-148a-5p,ENST00000540712,ENSG00000165501,LRR1,0.845026399
hsa-miR-148a-5p,ENST00000342449,ENSG00000185658,BRWD1,0.844472067
hsa-miR-148a-5p,ENST00000397906,ENSG00000100154,TTC28,0.843439755
hsa-miR-148a-5p,ENST00000567507,ENSG00000176454,LPCAT4,0.843326037
hsa-miR-148a-5p,ENST00000382869,ENSG00000121741,ZMYM2,0.843308272
hsa-miR-148a-5p,ENST00000492094,ENSG00000181355,OFCC1,0.843136114
hsa-miR-148a-5p,ENST00000338920,ENSG00000117523,PRRC2C,0.842556943
hsa-miR-148a-5p,ENST00000544357,ENSG00000229665,PRR20C,0.842464353
hsa-miR-148a-5p,ENST00000304743,ENSG00000100731,PCNX,0.842423583
hsa-miR-148a-5p,ENST00000373275,ENSG00000165288,BRWD3,0.842376364
hsa-miR-148a-5p,ENST00000371160,ENSG00000101972,STAG2,0.842135949
hsa-miR-148a-5p,ENST00000434815,ENSG00000234278,PRR20E,0.841906731
hsa-miR-148a-5p,ENST00000259569,ENSG00000137040,RANBP6,0.841458793
hsa-miR-148a-5p,ENST00000360820,ENSG00000136021,SCYL2,0.840746843
hsa-miR-148a-5p,ENST00000436139,ENSG00000138670,RASGEF1B,0.840705545
hsa-miR-148a-5p,ENST00000442267,ENSG00000109436,TBC1D9,0.840695482
hsa-miR-148a-5p,ENST00000362012,ENSG00000095303,PTGS1,0.84057184
hsa-miR-148a-5p,ENST00000541121,ENSG00000138758,Sep-11,0.84036796
hsa-miR-148a-5p,ENST00000375712,ENSG00000101350,KIF3B,0.840359346
hsa-miR-148a-5p,ENST00000254821,ENSG00000132485,ZRANB2,0.840231005
hsa-miR-148a-5p,ENST00000450366,ENSG00000115365,LANCL1,0.839831055
hsa-miR-148a-5p,ENST00000452123,ENSG00000227151,PRR20D,0.8397553
hsa-miR-148a-5p,ENST00000378609,ENSG00000078369,GNB1,0.839649523
hsa-miR-148a-5p,ENST00000228495,ENSG00000110906,KCTD10,0.839101731
hsa-miR-148a-5p,ENST00000240093,ENSG00000104290,FZD3,0.83889257
hsa-miR-148a-5p,ENST00000280527,ENSG00000150938,CRIM1,0.838475635
hsa-miR-148a-5p,ENST00000446231,ENSG00000157106,SMG1,0.838311537
hsa-miR-148a-5p,ENST00000483536,ENSG00000139910,NOVA1,0.838229467
hsa-miR-148a-5p,ENST00000296795,ENSG00000164342,TLR3,0.838123502
hsa-miR-148a-5p,ENST00000361487,ENSG00000198807,PAX9,0.838052957
hsa-miR-148a-5p,ENST00000257181,ENSG00000134748,PRPF38A,0.837860172
hsa-miR-148a-5p,ENST00000355619,ENSG00000005812,FBXL3,0.837526706
hsa-miR-148a-5p,ENST00000335251,ENSG00000164066,INTU,0.837509137
hsa-miR-148a-5p,ENST00000519565,ENSG00000146373,RNF217,0.837264233
hsa-miR-148a-5p,ENST00000398148,ENSG00000088247,KHSRP,0.837179326
hsa-miR-148a-5p,ENST00000238616,ENSG00000119638,NEK9,0.836262082
hsa-miR-148a-5p,ENST00000245304,ENSG00000125249,RAP2A,0.836135085
hsa-miR-148a-5p,ENST00000296328,ENSG00000163960,UBXN7,0.835887738
hsa-miR-148a-5p,ENST00000569719,ENSG00000205457,TP53TG3C,0.835692448
hsa-miR-148a-5p,ENST00000297338,ENSG00000164754,RAD21,0.835113858
hsa-miR-148a-5p,ENST00000263238,ENSG00000115091,ACTR3,0.83489941
hsa-miR-148a-5p,ENST00000303569,ENSG00000160741,CRTC2,0.833786526
hsa-miR-148a-5p,ENST00000565622,ENSG00000183632,TP53TG3,0.833252845
hsa-miR-148a-5p,ENST00000367478,ENSG00000047410,TPR,0.833204105
hsa-miR-148a-5p,ENST00000357731,ENSG00000172260,NEGR1,0.832990295
hsa-miR-148a-5p,ENST00000544216,ENSG00000257103,LSM14A,0.832584276
hsa-miR-148a-5p,ENST00000260970,ENSG00000138398,PPIG,0.832233632
hsa-miR-148a-5p,ENST00000573314,ENSG00000138614,VWA9,0.832039504
hsa-miR-148a-5p,ENST00000366535,ENSG00000035687,ADSS,0.831974528
hsa-miR-148a-5p,ENST00000295851,ENSG00000138443,ABI2,0.83189462
hsa-miR-148a-5p,ENST00000556029,ENSG00000120802,TMPO,0.831619625
hsa-miR-148a-5p,ENST00000412050,ENSG00000107864,CPEB3,0.831557211
hsa-miR-148a-5p,ENST00000263713,ENSG00000115109,EPB41L5,0.831293703
hsa-miR-148a-5p,ENST00000379380,ENSG00000186687,LYRM7,0.831252772
hsa-miR-148a-5p,ENST00000411426,ENSG00000189057,FAM111B,0.830921401
hsa-miR-148a-5p,ENST00000542843,ENSG00000187268,FAM9C,0.830821348
hsa-miR-148a-5p,ENST00000336079,ENSG00000067048,DDX3Y,0.830500695
hsa-miR-148a-5p,ENST00000505065,ENSG00000158985,CDC42SE2,0.830458895
hsa-miR-148a-5p,ENST00000410026,ENSG00000173559,NABP1,0.83002253
hsa-miR-148a-5p,ENST00000371828,ENSG00000124214,STAU1,0.829965824
hsa-miR-148a-5p,ENST00000381337,ENSG00000066654,THUMPD1,0.829893538
hsa-miR-148a-5p,ENST00000367455,ENSG00000116750,UCHL5,0.829511627
hsa-miR-148a-5p,ENST00000395996,ENSG00000132549,VPS13B,0.828713807
hsa-miR-148a-5p,ENST00000356554,ENSG00000198162,MAN1A2,0.82861208
hsa-miR-148a-5p,ENST00000370521,ENSG00000065243,PKN2,0.828392587
hsa-miR-148a-5p,ENST00000472487,ENSG00000162601,MYSM1,0.82808613
hsa-miR-148a-5p,ENST00000226328,ENSG00000018189,RUFY3,0.828050809
hsa-miR-148a-5p,ENST00000503288,ENSG00000145246,ATP10D,0.82730107
hsa-miR-148a-5p,ENST00000519065,ENSG00000196591,HDAC2,0.827163158
hsa-miR-148a-5p,ENST00000342287,ENSG00000167081,PBX3,0.827139384
hsa-miR-148a-5p,ENST00000237853,ENSG00000118985,ELL2,0.827030669
hsa-miR-148a-5p,ENST00000380031,ENSG00000120160,EQTN,0.826951913
hsa-miR-148a-5p,ENST00000369248,ENSG00000151553,FAM160B1,0.82662751
hsa-miR-148a-5p,ENST00000393256,ENSG00000153094,BCL2L11,0.826555329
hsa-miR-148a-5p,ENST00000418698,ENSG00000141384,TAF4B,0.826519234
hsa-miR-148a-5p,ENST00000453304,ENSG00000182168,UNC5C,0.825893944
hsa-miR-148a-5p,ENST00000379565,ENSG00000177189,RPS6KA3,0.825257183
hsa-miR-148a-5p,ENST00000261507,ENSG00000052802,MSMO1,0.825127503
hsa-miR-148a-5p,ENST00000209875,ENSG00000094916,CBX5,0.825092857
hsa-miR-148a-5p,ENST00000260641,ENSG00000138071,ACTR2,0.825050462
hsa-miR-148a-5p,ENST00000409155,ENSG00000148218,ALAD,0.824973934
hsa-miR-148a-5p,ENST00000263895,ENSG00000115963,RND3,0.824870934
hsa-miR-148a-5p,ENST00000359878,ENSG00000155729,KCTD18,0.824682577
hsa-miR-148a-5p,ENST00000358399,ENSG00000119125,GDA,0.824441043
hsa-miR-148a-5p,ENST00000373020,ENSG00000000003,TSPAN6,0.824402509
hsa-miR-148a-5p,ENST00000537512,ENSG00000136891,TEX10,0.824293279
hsa-miR-148a-5p,ENST00000324198,ENSG00000100077,ADRBK2,0.823917672
hsa-miR-148a-5p,ENST00000551461,ENSG00000139220,PPFIA2,0.823833062
hsa-miR-148a-5p,ENST00000456523,ENSG00000138675,FGF5,0.823556494
hsa-miR-148a-5p,ENST00000455997,ENSG00000211456,SACM1L,0.82351357
hsa-miR-148a-5p,ENST00000299518,ENSG00000166411,IDH3A,0.823009346
hsa-miR-148a-5p,ENST00000541722,ENSG00000109738,GLRB,0.822405209
hsa-miR-148a-5p,ENST00000262999,ENSG00000109424,UCP1,0.822342745
hsa-miR-148a-5p,ENST00000517956,ENSG00000156804,FBXO32,0.822300061
hsa-miR-148a-5p,ENST00000256637,ENSG00000134243,SORT1,0.821685395
hsa-miR-148a-5p,ENST00000494124,ENSG00000137145,DENND4C,0.821623628
hsa-miR-148a-5p,ENST00000369448,ENSG00000183508,FAM46C,0.821559328
hsa-miR-148a-5p,ENST00000371953,ENSG00000171862,PTEN,0.821219759
hsa-miR-148a-5p,ENST00000221130,ENSG00000104687,GSR,0.82093262
hsa-miR-148a-5p,ENST00000263708,ENSG00000088179,PTPN4,0.820789231
hsa-miR-148a-5p,ENST00000344922,ENSG00000154305,MIA3,0.820398313
hsa-miR-148a-5p,ENST00000369902,ENSG00000107882,SUFU,0.820050037
hsa-miR-148a-5p,ENST00000343713,ENSG00000091409,ITGA6,0.819909991
hsa-miR-148a-5p,ENST00000557924,ENSG00000137776,SLTM,0.819611341
hsa-miR-148a-5p,ENST00000370014,ENSG00000112701,SENP6,0.819369344
hsa-miR-148a-5p,ENST00000345714,ENSG00000104205,SGK3,0.81906306
hsa-miR-148a-5p,ENST00000324894,ENSG00000130299,GTPBP3,0.819049284
hsa-miR-148a-5p,ENST00000378700,ENSG00000172201,ID4,0.819024634
hsa-miR-148a-5p,ENST00000483328,ENSG00000162971,TYW5,0.818826326
hsa-miR-148a-5p,ENST00000283875,ENSG00000153767,GTF2E1,0.818769246
hsa-miR-148a-5p,ENST00000491143,ENSG00000119547,ONECUT2,0.818684468
hsa-miR-148a-5p,ENST00000396423,ENSG00000164749,HNF4G,0.818605355
hsa-miR-148a-5p,ENST00000309733,ENSG00000174749,C4orf32,0.818497559
hsa-miR-148a-5p,ENST00000378746,ENSG00000131437,KIF3A,0.818466957
hsa-miR-148a-5p,ENST00000379887,ENSG00000166233,ARIH1,0.81840911
hsa-miR-148a-5p,ENST00000548125,ENSG00000151135,C12orf23,0.818166242
hsa-miR-148a-5p,ENST00000370457,ENSG00000155966,AFF2,0.817960521
hsa-miR-148a-5p,ENST00000370141,ENSG00000122435,TRMT13,0.817912207
hsa-miR-148a-5p,ENST00000221086,ENSG00000104643,MTMR9,0.817891525
hsa-miR-148a-5p,ENST00000369144,ENSG00000107581,EIF3A,0.81786883
hsa-miR-148a-5p,ENST00000296519,ENSG00000164118,CEP44,0.817706887
hsa-miR-148a-5p,ENST00000373985,ENSG00000185532,PRKG1,0.81759711
hsa-miR-148a-5p,ENST00000243326,ENSG00000080345,RIF1,0.817447707
hsa-miR-148a-5p,ENST00000586293,ENSG00000196605,ZNF846,0.817244481
hsa-miR-148a-5p,ENST00000460129,ENSG00000157087,ATP2B2,0.817225736
hsa-miR-148a-5p,ENST00000359358,ENSG00000197705,KLHL14,0.81709246
hsa-miR-148a-5p,ENST00000369849,ENSG00000148798,INA,0.817049843
hsa-miR-148a-5p,ENST00000368026,ENSG00000158769,F11R,0.817048583
hsa-miR-148a-5p,ENST00000367590,ENSG00000143324,XPR1,0.816604671
hsa-miR-148a-5p,ENST00000396893,ENSG00000197808,ZNF461,0.816504916
hsa-miR-148a-5p,ENST00000428443,ENSG00000187231,SESTD1,0.816485746
hsa-miR-148a-5p,ENST00000370353,ENSG00000130032,PRRG3,0.816462409
hsa-miR-148a-5p,ENST00000361320,ENSG00000198739,LRRTM3,0.816448766
hsa-miR-148a-5p,ENST00000397239,ENSG00000124795,DEK,0.816351941
hsa-miR-148a-5p,ENST00000510089,ENSG00000164180,TMEM161B,0.816125387
hsa-miR-148a-5p,ENST00000456208,ENSG00000179796,LRRC3B,0.816051175
hsa-miR-148a-5p,ENST00000522965,ENSG00000104312,RIPK2,0.816014631
hsa-miR-148a-5p,ENST00000355237,ENSG00000197822,OCLN,0.815945741
hsa-miR-148a-5p,ENST00000421556,ENSG00000068831,RASGRP2,0.815723076
hsa-miR-148a-5p,ENST00000255194,ENSG00000132842,AP3B1,0.815630171
hsa-miR-148a-5p,ENST00000295633,ENSG00000163430,FSTL1,0.815525676
hsa-miR-148a-5p,ENST00000378572,ENSG00000165630,PRPF18,0.815503188
hsa-miR-148a-5p,ENST00000340811,ENSG00000057294,PKP2,0.815402405
hsa-miR-148a-5p,ENST00000342579,ENSG00000171634,BPTF,0.815362099
hsa-miR-148a-5p,ENST00000558083,ENSG00000151575,TEX9,0.814930495
hsa-miR-148a-5p,ENST00000322002,ENSG00000176887,SOX11,0.814866312
hsa-miR-148a-5p,ENST00000376352,ENSG00000166263,STXBP4,0.81464196
hsa-miR-148a-5p,ENST00000533482,ENSG00000113522,RAD50,0.814502819
hsa-miR-148a-5p,ENST00000352083,ENSG00000110693,SOX6,0.814358868
hsa-miR-148a-5p,ENST00000497979,ENSG00000135249,RINT1,0.814343238
hsa-miR-148a-5p,ENST00000336273,ENSG00000147649,MTDH,0.814186851
hsa-miR-148a-5p,ENST00000432057,ENSG00000028116,VRK2,0.81353443
hsa-miR-148a-5p,ENST00000263672,ENSG00000118363,SPCS2,0.813241026
hsa-miR-148a-5p,ENST00000333104,ENSG00000185247,MAGEA11,0.813075703
hsa-miR-148a-5p,ENST00000355496,ENSG00000105559,PLEKHA4,0.813047503
hsa-miR-148a-5p,ENST00000369651,ENSG00000135318,NT5E,0.8129491
hsa-miR-148a-5p,ENST00000371610,ENSG00000124171,PARD6B,0.812492571
hsa-miR-148a-5p,ENST00000263967,ENSG00000121879,PIK3CA,0.812363067
hsa-miR-148a-5p,ENST00000267622,ENSG00000100815,TRIP11,0.811971008
hsa-miR-148a-5p,ENST00000262039,ENSG00000078142,PIK3C3,0.811743469
hsa-miR-148a-5p,ENST00000427179,ENSG00000145908,ZNF300,0.811722849
hsa-miR-148a-5p,ENST00000394123,ENSG00000145907,G3BP1,0.811700874
hsa-miR-148a-5p,ENST00000381039,ENSG00000122257,RBBP6,0.811644732
hsa-miR-148a-5p,ENST00000353487,ENSG00000157837,SPPL3,0.811373773
hsa-miR-148a-5p,ENST00000373758,ENSG00000165476,REEP3,0.811265465
hsa-miR-148a-5p,ENST00000217244,ENSG00000101266,CSNK2A1,0.811192144
hsa-miR-148a-5p,ENST00000442720,ENSG00000129810,SGOL1,0.811019477
hsa-miR-148a-5p,ENST00000602526,ENSG00000106692,FKTN,0.810951436
hsa-miR-148a-5p,ENST00000331327,ENSG00000185129,PURA,0.810944158
hsa-miR-148a-5p,ENST00000529410,ENSG00000198945,L3MBTL3,0.810788301
hsa-miR-148a-5p,ENST00000373535,ENSG00000146192,FGD2,0.810706502
hsa-miR-148a-5p,ENST00000423644,ENSG00000188687,SLC4A5,0.81050046
hsa-miR-148a-5p,ENST00000306006,ENSG00000196793,ZNF239,0.81046944
hsa-miR-148a-5p,ENST00000408939,ENSG00000196659,TTC30B,0.810220782
hsa-miR-148a-5p,ENST00000267294,ENSG00000139800,ZIC5,0.810129864
hsa-miR-148a-5p,ENST00000420857,ENSG00000102098,SCML2,0.810018722
hsa-miR-148a-5p,ENST00000379938,ENSG00000124782,RREB1,0.810011232
hsa-miR-148a-5p,ENST00000358704,ENSG00000179456,ZBTB18,0.809867801
hsa-miR-148a-5p,ENST00000370282,ENSG00000117500,TMED5,0.809862029
hsa-miR-148a-5p,ENST00000358154,ENSG00000197006,METTL9,0.809693422
hsa-miR-148a-5p,ENST00000506823,ENSG00000174473,GALNTL6,0.809685713
hsa-miR-148a-5p,ENST00000393140,ENSG00000175785,PRIMA1,0.809458143
hsa-miR-148a-5p,ENST00000225737,ENSG00000108599,AKAP10,0.808811062
hsa-miR-148a-5p,ENST00000568604,ENSG00000166912,MTMR10,0.808428616
hsa-miR-148a-5p,ENST00000261491,ENSG00000102780,DGKH,0.808400851
hsa-miR-148a-5p,ENST00000373008,ENSG00000122884,P4HA1,0.808144601
hsa-miR-148a-5p,ENST00000394266,ENSG00000103037,SETD6,0.807993663
hsa-miR-148a-5p,ENST00000409137,ENSG00000150722,PPP1R1C,0.807752165
hsa-miR-148a-5p,ENST00000512003,ENSG00000186952,TMEM232,0.807700972
hsa-miR-148a-5p,ENST00000284274,ENSG00000154124,FAM105B,0.807628093
hsa-miR-148a-5p,ENST00000457946,ENSG00000146463,ZMYM4,0.80757336
hsa-miR-148a-5p,ENST00000359314,ENSG00000198087,CD2AP,0.807515385
hsa-miR-148a-5p,ENST00000556422,ENSG00000070269,TMEM260,0.806846657
hsa-miR-148a-5p,ENST00000409672,ENSG00000169432,SCN9A,0.806775825
hsa-miR-148a-5p,ENST00000439174,ENSG00000120063,GNA13,0.806701687
hsa-miR-148a-5p,ENST00000274496,ENSG00000145817,YIPF5,0.806148212
hsa-miR-148a-5p,ENST00000393386,ENSG00000106278,PTPRZ1,0.806134318
hsa-miR-148a-5p,ENST00000531380,ENSG00000174804,FZD4,0.806130335
hsa-miR-148a-5p,ENST00000408953,ENSG00000221886,C5orf54,0.806056557
hsa-miR-148a-5p,ENST00000596742,ENSG00000254521,SIGLEC12,0.806017237
hsa-miR-148a-5p,ENST00000263563,ENSG00000107719,PALD1,0.805897266
hsa-miR-148a-5p,ENST00000342788,ENSG00000178568,ERBB4,0.805881679
hsa-miR-148a-5p,ENST00000302495,ENSG00000169495,HTRA4,0.805858779
hsa-miR-148a-5p,ENST00000424843,ENSG00000147650,LRP12,0.805850679
hsa-miR-148a-5p,ENST00000427635,ENSG00000148634,HERC4,0.805633793
hsa-miR-148a-5p,ENST00000400324,ENSG00000139734,DIAPH3,0.805559539
hsa-miR-148a-5p,ENST00000264211,ENSG00000075151,EIF4G3,0.805424436
hsa-miR-148a-5p,ENST00000376625,ENSG00000185684,EP400NL,0.805231262
hsa-miR-148a-5p,ENST00000323327,ENSG00000179133,C10orf67,0.80501272
hsa-miR-148a-5p,ENST00000382872,ENSG00000165246,NLGN4Y,0.804893698
hsa-miR-148a-5p,ENST00000310826,ENSG00000173276,ZBTB21,0.804551147
hsa-miR-148a-5p,ENST00000432079,ENSG00000116747,TROVE2,0.804236131
hsa-miR-148a-5p,ENST00000372661,ENSG00000185222,WBP5,0.803675567
hsa-miR-148a-5p,ENST00000299977,ENSG00000166750,SLFN5,0.803438572
hsa-miR-148a-5p,ENST00000368090,ENSG00000143315,PIGM,0.803175709
hsa-miR-148a-5p,ENST00000368468,ENSG00000111885,MAN1A1,0.803054495
hsa-miR-148a-5p,ENST00000396062,ENSG00000100442,FKBP3,0.802915207
hsa-miR-148a-5p,ENST00000368323,ENSG00000143622,RIT1,0.802909902
hsa-miR-148a-5p,ENST00000428527,ENSG00000018699,TTC27,0.80273882
hsa-miR-148a-5p,ENST00000339834,ENSG00000166275,C10orf32,0.80254751
hsa-miR-148a-5p,ENST00000512733,ENSG00000163291,PAQR3,0.802377327
hsa-miR-148a-5p,ENST00000264360,ENSG00000138650,PCDH10,0.802228279
hsa-miR-148a-5p,ENST00000254442,ENSG00000091157,WDR7,0.802032494
hsa-miR-148a-5p,ENST00000341460,ENSG00000097096,SYDE2,0.801663397
hsa-miR-148a-5p,ENST00000369709,ENSG00000116473,RAP1A,0.801204267
hsa-miR-148a-5p,ENST00000234453,ENSG00000116095,PLEKHA3,0.801150252
hsa-miR-148a-5p,ENST00000358064,ENSG00000197837,HIST4H4,0.801109992
hsa-miR-148a-5p,ENST00000383836,ENSG00000196220,SRGAP3,0.800953171
hsa-miR-148a-5p,ENST00000261530,ENSG00000089916,GPATCH2L,0.800753109
